Incident_ID,Opened_At,Closed_At,Opened_By,Assigned_To,Priority,Impact,Urgency,Category,Subcategory,Status,Resolution_Code,Resolved_By,Short_Description,Description,Updated_At
INC008356,2026-06-14 03:00:00,,user129,user204,Low,Medium,Medium,Security,Phishing,In Progress,,,Issue 8356 - Software related,"Detailed description of incident 8356, auto-generated for testing.",2026-06-15 14:00:00
INC008357,2026-06-14 04:00:00,,user39,user296,Medium,High,Medium,Software,Application,Open,,,Issue 8357 - Hardware related,"Detailed description of incident 8357, auto-generated for testing.",2026-06-16 21:00:00
INC008358,2026-06-14 05:00:00,,user76,user213,Low,High,Low,Software,Application,In Progress,,,Issue 8358 - Security related,"Detailed description of incident 8358, auto-generated for testing.",2026-06-16 19:00:00
INC008359,2026-06-14 06:00:00,,user200,user239,High,Medium,Medium,Network,LAN,Open,,,Issue 8359 - Security related,"Detailed description of incident 8359, auto-generated for testing.",2026-06-17 02:00:00
INC008360,2026-06-14 07:00:00,,user38,user290,Critical,Medium,High,Security,Malware,Open,,,Issue 8360 - Security related,"Detailed description of incident 8360, auto-generated for testing.",2026-06-15 05:00:00
INC008361,2026-06-14 08:00:00,2026-06-14 14:00:00,user98,user371,High,Low,Low,Software,OS,Closed,Workaround Provided,user569,Issue 8361 - Security related,"Detailed description of incident 8361, auto-generated for testing.",2026-06-17 21:00:00
INC008362,2026-06-14 09:00:00,,user93,user274,Critical,Medium,Medium,Hardware,Laptop,Open,,,Issue 8362 - Database related,"Detailed description of incident 8362, auto-generated for testing.",2026-06-16 13:00:00
INC008363,2026-06-14 10:00:00,,user88,user345,Medium,Medium,High,Software,Application,Open,,,Issue 8363 - Software related,"Detailed description of incident 8363, auto-generated for testing.",2026-06-16 02:00:00
INC008364,2026-06-14 11:00:00,,user145,user322,Low,Low,High,Hardware,Desktop,In Progress,,,Issue 8364 - Hardware related,"Detailed description of incident 8364, auto-generated for testing.",2026-06-17 05:00:00
INC008365,2026-06-14 12:00:00,,user80,user242,High,High,Low,Database,SQL Server,In Progress,,,Issue 8365 - Security related,"Detailed description of incident 8365, auto-generated for testing.",2026-06-17 01:00:00
INC008366,2026-06-14 13:00:00,2026-06-17 10:00:00,user107,user376,Medium,Low,Medium,Hardware,Desktop,Resolved,Not Reproducible,user436,Issue 8366 - Database related,"Detailed description of incident 8366, auto-generated for testing.",2026-06-15 04:00:00
INC008367,2026-06-14 14:00:00,,user160,user396,Medium,Medium,Low,Hardware,Desktop,In Progress,,,Issue 8367 - Security related,"Detailed description of incident 8367, auto-generated for testing.",2026-06-15 19:00:00
INC008368,2026-06-14 15:00:00,2026-06-17 06:00:00,user141,user361,Low,Low,High,Network,WAN,Resolved,Workaround Provided,user534,Issue 8368 - Software related,"Detailed description of incident 8368, auto-generated for testing.",2026-06-14 21:00:00
INC008369,2026-06-14 16:00:00,2026-06-16 14:00:00,user152,user259,High,Low,High,Software,OS,Resolved,Solved via On-Site,user577,Issue 8369 - Database related,"Detailed description of incident 8369, auto-generated for testing.",2026-06-14 23:00:00
INC008370,2026-06-14 17:00:00,,user6,user381,Low,Low,Low,Database,Oracle,Open,,,Issue 8370 - Software related,"Detailed description of incident 8370, auto-generated for testing.",2026-06-15 00:00:00
INC008371,2026-06-14 18:00:00,,user108,user375,Low,Low,Low,Software,Application,Open,,,Issue 8371 - Hardware related,"Detailed description of incident 8371, auto-generated for testing.",2026-06-15 17:00:00
INC008372,2026-06-14 19:00:00,,user40,user359,Critical,Low,Medium,Hardware,Desktop,In Progress,,,Issue 8372 - Database related,"Detailed description of incident 8372, auto-generated for testing.",2026-06-16 15:00:00
INC008373,2026-06-14 20:00:00,,user61,user245,Critical,Low,High,Hardware,Desktop,In Progress,,,Issue 8373 - Network related,"Detailed description of incident 8373, auto-generated for testing.",2026-06-16 18:00:00
INC008374,2026-06-14 21:00:00,2026-06-15 10:00:00,user35,user209,Low,High,Low,Software,Application,Resolved,Solved Remotely,user461,Issue 8374 - Network related,"Detailed description of incident 8374, auto-generated for testing.",2026-06-16 07:00:00
INC008375,2026-06-14 22:00:00,,user118,user221,Critical,Low,High,Database,MySQL,In Progress,,,Issue 8375 - Database related,"Detailed description of incident 8375, auto-generated for testing.",2026-06-17 02:00:00
INC008376,2026-06-14 23:00:00,,user186,user204,High,Low,Low,Database,MySQL,In Progress,,,Issue 8376 - Software related,"Detailed description of incident 8376, auto-generated for testing.",2026-06-18 10:00:00
INC008377,2026-06-15 00:00:00,,user37,user373,Critical,Low,Medium,Network,VPN,Open,,,Issue 8377 - Hardware related,"Detailed description of incident 8377, auto-generated for testing.",2026-06-16 10:00:00
INC008378,2026-06-15 01:00:00,,user57,user245,Medium,Low,High,Hardware,Laptop,Open,,,Issue 8378 - Hardware related,"Detailed description of incident 8378, auto-generated for testing.",2026-06-16 21:00:00
INC008379,2026-06-15 02:00:00,,user168,user359,Low,Medium,Medium,Hardware,Laptop,In Progress,,,Issue 8379 - Network related,"Detailed description of incident 8379, auto-generated for testing.",2026-06-16 10:00:00
INC008380,2026-06-15 03:00:00,,user122,user321,Low,Low,Medium,Network,LAN,In Progress,,,Issue 8380 - Hardware related,"Detailed description of incident 8380, auto-generated for testing.",2026-06-16 10:00:00
INC008381,2026-06-15 04:00:00,,user31,user294,High,Low,High,Software,Application,In Progress,,,Issue 8381 - Network related,"Detailed description of incident 8381, auto-generated for testing.",2026-06-16 17:00:00
INC008382,2026-06-15 05:00:00,,user116,user360,Low,Low,Low,Hardware,Printer,Open,,,Issue 8382 - Database related,"Detailed description of incident 8382, auto-generated for testing.",2026-06-17 14:00:00
INC008383,2026-06-15 06:00:00,2026-06-15 11:00:00,user160,user355,Critical,High,Medium,Software,Email,Resolved,Solved via On-Site,user437,Issue 8383 - Security related,"Detailed description of incident 8383, auto-generated for testing.",2026-06-18 14:00:00
INC008384,2026-06-15 07:00:00,2026-06-16 22:00:00,user129,user322,Medium,Low,Medium,Database,SQL Server,Closed,Solved via On-Site,user435,Issue 8384 - Database related,"Detailed description of incident 8384, auto-generated for testing.",2026-06-18 01:00:00
INC008385,2026-06-15 08:00:00,,user149,user269,Low,Medium,High,Security,Access,Open,,,Issue 8385 - Hardware related,"Detailed description of incident 8385, auto-generated for testing.",2026-06-17 05:00:00
INC008386,2026-06-15 09:00:00,,user7,user366,Critical,High,High,Network,WAN,In Progress,,,Issue 8386 - Network related,"Detailed description of incident 8386, auto-generated for testing.",2026-06-16 03:00:00
INC008387,2026-06-15 10:00:00,2026-06-18 09:00:00,user39,user318,Medium,Medium,High,Hardware,Laptop,Closed,Solved via On-Site,user552,Issue 8387 - Security related,"Detailed description of incident 8387, auto-generated for testing.",2026-06-18 13:00:00
INC008388,2026-06-15 11:00:00,,user44,user373,Low,High,Medium,Network,VPN,In Progress,,,Issue 8388 - Software related,"Detailed description of incident 8388, auto-generated for testing.",2026-06-16 21:00:00
INC008389,2026-06-15 12:00:00,,user59,user378,Low,High,Low,Database,MySQL,In Progress,,,Issue 8389 - Database related,"Detailed description of incident 8389, auto-generated for testing.",2026-06-18 22:00:00
INC008390,2026-06-15 13:00:00,,user121,user368,Low,Low,Low,Database,SQL Server,Open,,,Issue 8390 - Security related,"Detailed description of incident 8390, auto-generated for testing.",2026-06-18 22:00:00
INC008391,2026-06-15 14:00:00,2026-06-17 12:00:00,user174,user370,Medium,Low,High,Database,MySQL,Resolved,Workaround Provided,user433,Issue 8391 - Hardware related,"Detailed description of incident 8391, auto-generated for testing.",2026-06-18 08:00:00
INC008392,2026-06-15 15:00:00,,user147,user286,Low,High,Medium,Database,Oracle,Open,,,Issue 8392 - Security related,"Detailed description of incident 8392, auto-generated for testing.",2026-06-17 04:00:00
INC008393,2026-06-15 16:00:00,2026-06-17 23:00:00,user15,user364,Low,Low,Medium,Security,Phishing,Closed,Solved Remotely,user541,Issue 8393 - Hardware related,"Detailed description of incident 8393, auto-generated for testing.",2026-06-17 05:00:00
INC008394,2026-06-15 17:00:00,2026-06-17 02:00:00,user10,user259,Critical,Low,Medium,Software,Email,Resolved,Workaround Provided,user498,Issue 8394 - Software related,"Detailed description of incident 8394, auto-generated for testing.",2026-06-18 04:00:00
INC008395,2026-06-15 18:00:00,2026-06-16 15:00:00,user182,user354,Critical,High,High,Software,Application,Resolved,Not Reproducible,user517,Issue 8395 - Network related,"Detailed description of incident 8395, auto-generated for testing.",2026-06-15 19:00:00
INC008396,2026-06-15 19:00:00,2026-06-16 06:00:00,user196,user309,Critical,High,Medium,Security,Access,Resolved,Workaround Provided,user574,Issue 8396 - Software related,"Detailed description of incident 8396, auto-generated for testing.",2026-06-17 08:00:00
INC008397,2026-06-15 20:00:00,,user110,user283,Critical,Medium,Medium,Software,OS,In Progress,,,Issue 8397 - Database related,"Detailed description of incident 8397, auto-generated for testing.",2026-06-16 12:00:00
INC008398,2026-06-15 21:00:00,,user81,user353,Low,High,Low,Database,SQL Server,In Progress,,,Issue 8398 - Software related,"Detailed description of incident 8398, auto-generated for testing.",2026-06-19 14:00:00
INC008399,2026-06-15 22:00:00,2026-06-18 05:00:00,user70,user392,Medium,Medium,High,Software,Email,Closed,Solved via On-Site,user538,Issue 8399 - Hardware related,"Detailed description of incident 8399, auto-generated for testing.",2026-06-19 16:00:00
INC008400,2026-06-15 23:00:00,2026-06-17 02:00:00,user183,user316,Low,Medium,High,Network,LAN,Closed,Solved Remotely,user562,Issue 8400 - Hardware related,"Detailed description of incident 8400, auto-generated for testing.",2026-06-17 15:00:00
INC008401,2026-06-16 00:00:00,,user139,user392,High,Low,High,Software,Email,In Progress,,,Issue 8401 - Hardware related,"Detailed description of incident 8401, auto-generated for testing.",2026-06-18 00:00:00
INC008402,2026-06-16 01:00:00,2026-06-17 12:00:00,user161,user280,Medium,Low,Medium,Network,VPN,Closed,Solved via On-Site,user583,Issue 8402 - Security related,"Detailed description of incident 8402, auto-generated for testing.",2026-06-16 06:00:00
INC008403,2026-06-16 02:00:00,,user164,user266,High,High,Medium,Hardware,Desktop,In Progress,,,Issue 8403 - Network related,"Detailed description of incident 8403, auto-generated for testing.",2026-06-17 21:00:00
INC008404,2026-06-16 03:00:00,,user115,user395,Low,High,Low,Network,VPN,In Progress,,,Issue 8404 - Network related,"Detailed description of incident 8404, auto-generated for testing.",2026-06-19 17:00:00
INC008405,2026-06-16 04:00:00,,user15,user243,Medium,Medium,High,Network,LAN,In Progress,,,Issue 8405 - Security related,"Detailed description of incident 8405, auto-generated for testing.",2026-06-20 04:00:00
INC008406,2026-06-16 05:00:00,,user172,user289,Medium,Medium,Medium,Database,MySQL,Open,,,Issue 8406 - Database related,"Detailed description of incident 8406, auto-generated for testing.",2026-06-18 07:00:00
INC008407,2026-06-16 06:00:00,,user142,user239,Critical,Low,Low,Database,Oracle,Open,,,Issue 8407 - Database related,"Detailed description of incident 8407, auto-generated for testing.",2026-06-17 10:00:00
INC008408,2026-06-16 07:00:00,,user72,user299,Low,High,Medium,Database,MySQL,Open,,,Issue 8408 - Software related,"Detailed description of incident 8408, auto-generated for testing.",2026-06-20 09:00:00
INC008409,2026-06-16 08:00:00,,user120,user370,High,High,Medium,Network,LAN,In Progress,,,Issue 8409 - Network related,"Detailed description of incident 8409, auto-generated for testing.",2026-06-17 10:00:00
INC008410,2026-06-16 09:00:00,,user115,user374,Medium,High,High,Security,Malware,In Progress,,,Issue 8410 - Software related,"Detailed description of incident 8410, auto-generated for testing.",2026-06-18 23:00:00
INC008411,2026-06-16 10:00:00,,user149,user375,Medium,High,High,Database,Oracle,In Progress,,,Issue 8411 - Hardware related,"Detailed description of incident 8411, auto-generated for testing.",2026-06-16 16:00:00
INC008412,2026-06-16 11:00:00,2026-06-18 11:00:00,user83,user358,Critical,Low,Medium,Database,MySQL,Closed,Solved via On-Site,user508,Issue 8412 - Database related,"Detailed description of incident 8412, auto-generated for testing.",2026-06-18 18:00:00
INC008413,2026-06-16 12:00:00,,user181,user396,Medium,Low,Medium,Network,LAN,In Progress,,,Issue 8413 - Network related,"Detailed description of incident 8413, auto-generated for testing.",2026-06-19 18:00:00
INC008414,2026-06-16 13:00:00,,user67,user390,Critical,Medium,Medium,Hardware,Laptop,In Progress,,,Issue 8414 - Database related,"Detailed description of incident 8414, auto-generated for testing.",2026-06-18 08:00:00
INC008415,2026-06-16 14:00:00,,user19,user267,Medium,Low,Medium,Hardware,Laptop,Open,,,Issue 8415 - Hardware related,"Detailed description of incident 8415, auto-generated for testing.",2026-06-20 02:00:00
INC008416,2026-06-16 15:00:00,,user161,user372,Medium,Medium,Medium,Software,Email,Open,,,Issue 8416 - Database related,"Detailed description of incident 8416, auto-generated for testing.",2026-06-17 05:00:00
INC008417,2026-06-16 16:00:00,2026-06-17 12:00:00,user114,user367,Low,Low,High,Hardware,Printer,Resolved,Workaround Provided,user512,Issue 8417 - Network related,"Detailed description of incident 8417, auto-generated for testing.",2026-06-17 01:00:00
INC008418,2026-06-16 17:00:00,,user108,user243,Medium,Low,High,Database,Oracle,In Progress,,,Issue 8418 - Hardware related,"Detailed description of incident 8418, auto-generated for testing.",2026-06-19 12:00:00
INC008419,2026-06-16 18:00:00,2026-06-18 19:00:00,user128,user215,Critical,High,Medium,Security,Malware,Resolved,Solved Remotely,user555,Issue 8419 - Software related,"Detailed description of incident 8419, auto-generated for testing.",2026-06-17 08:00:00
INC008420,2026-06-16 19:00:00,,user81,user273,Critical,Medium,Medium,Software,Application,Open,,,Issue 8420 - Database related,"Detailed description of incident 8420, auto-generated for testing.",2026-06-19 23:00:00
INC008421,2026-06-16 20:00:00,,user81,user222,Critical,Medium,High,Security,Phishing,In Progress,,,Issue 8421 - Hardware related,"Detailed description of incident 8421, auto-generated for testing.",2026-06-18 23:00:00
INC008422,2026-06-16 21:00:00,,user52,user304,High,Medium,Medium,Security,Malware,Open,,,Issue 8422 - Software related,"Detailed description of incident 8422, auto-generated for testing.",2026-06-20 08:00:00
INC008423,2026-06-16 22:00:00,,user152,user273,Medium,Low,High,Database,MySQL,Open,,,Issue 8423 - Software related,"Detailed description of incident 8423, auto-generated for testing.",2026-06-17 14:00:00
INC008424,2026-06-16 23:00:00,,user135,user229,Low,High,High,Network,WAN,Open,,,Issue 8424 - Software related,"Detailed description of incident 8424, auto-generated for testing.",2026-06-18 01:00:00
INC008425,2026-06-17 00:00:00,,user20,user290,Low,Low,High,Network,WAN,Open,,,Issue 8425 - Software related,"Detailed description of incident 8425, auto-generated for testing.",2026-06-19 21:00:00
